org,repo,number,date,state,user
jupyter,nbgrader,558,2016-09-20 15:36:10,closed,fcurrin
jupyter,nbgrader,559,2016-09-20 17:37:44,closed,whositwhatnow
jupyter,nbgrader,560,2016-09-22 01:28:35,closed,ddbourgin
jupyter,nbgrader,561,2016-09-22 19:32:15,closed,jhamrick
jupyter,nbgrader,562,2016-09-24 23:20:04,closed,jhamrick
jupyter,nbgrader,563,2016-09-25 00:56:55,closed,jhamrick
jupyter,nbgrader,564,2016-09-25 23:41:44,closed,jhamrick
jupyter,nbgrader,565,2016-09-26 00:25:50,closed,jhamrick
jupyter,nbgrader,566,2016-09-26 01:46:59,closed,jhamrick
jupyter,nbgrader,567,2016-09-26 02:40:27,closed,jhamrick
jupyter,nbgrader,568,2016-09-26 17:17:58,closed,jhamrick
jupyter,nbgrader,569,2016-09-29 03:52:17,open,zpincus
jupyter,nbgrader,570,2016-10-05 20:33:13,open,jhamrick
jupyter,nbgrader,571,2016-10-09 20:31:51,closed,adamchainz
jupyter,nbgrader,572,2016-10-12 16:57:29,closed,jujes
jupyter,nbgrader,573,2016-10-28 18:39:42,closed,jhamrick
jupyter,nbgrader,574,2016-11-01 22:37:40,closed,huwf
jupyter,nbgrader,575,2016-11-17 18:04:07,closed,randy3k
jupyter,nbgrader,576,2016-11-22 22:48:32,closed,jhamrick
jupyter,nbgrader,577,2016-12-05 09:35:22,closed,jhamrick
jupyter,nbgrader,578,2016-12-11 13:45:27,closed,inkrement
jupyter,nbgrader,579,2016-12-13 21:01:28,closed,lgpage
jupyter,nbgrader,580,2016-12-13 21:32:39,closed,ddbourgin
jupyter,nbgrader,581,2016-12-14 12:01:25,closed,lgpage
jupyter,nbgrader,582,2016-12-14 12:37:07,closed,lgpage
jupyter,nbgrader,583,2016-12-14 20:07:29,closed,jhamrick
jupyter,nbgrader,584,2016-12-15 17:34:11,closed,lgpage
jupyter,nbgrader,585,2016-12-15 19:17:21,closed,lgpage
jupyter,nbgrader,586,2016-12-15 21:24:02,closed,jhamrick
jupyter,nbgrader,587,2016-12-15 22:00:19,open,jhamrick
jupyter,nbgrader,588,2016-12-19 09:04:33,closed,lgpage
jupyter,nbgrader,589,2016-12-22 04:01:45,closed,ellisonbg
jupyter,nbgrader,590,2016-12-22 11:55:45,closed,lgpage
jupyter,nbgrader,591,2016-12-22 12:19:20,closed,lgpage
jupyter,nbgrader,592,2016-12-22 14:43:53,closed,lgpage
jupyter,nbgrader,593,2016-12-22 15:35:55,closed,lgpage
jupyter,nbgrader,594,2016-12-22 17:47:34,closed,ellisonbg
jupyter,nbgrader,595,2016-12-22 17:54:43,closed,jhamrick
jupyter,nbgrader,596,2016-12-22 21:57:17,closed,ellisonbg
jupyter,nbgrader,597,2016-12-22 22:59:37,closed,ellisonbg
jupyter,nbgrader,598,2016-12-23 10:02:07,closed,lgpage
jupyter,nbgrader,599,2016-12-26 22:04:45,closed,jhamrick
jupyter,nbgrader,600,2016-12-28 11:19:39,closed,alikasamanli
jupyter,nbgrader,601,2016-12-28 18:28:03,closed,lgpage
jupyter,nbgrader,602,2016-12-29 16:25:07,closed,lgpage
jupyter,nbgrader,603,2017-01-05 00:04:49,closed,ellisonbg
jupyter,nbgrader,604,2017-01-05 17:03:00,closed,ellisonbg
jupyter,nbgrader,605,2017-01-05 20:55:34,closed,jhamrick
jupyter,nbgrader,606,2017-01-05 21:06:39,closed,jhamrick
jupyter,nbgrader,607,2017-01-05 22:15:24,closed,jhamrick
jupyter,nbgrader,608,2017-01-05 22:19:52,closed,jhamrick
jupyter,nbgrader,609,2017-01-05 23:27:09,closed,ellisonbg
jupyter,nbgrader,610,2017-01-05 23:28:35,closed,jhamrick
jupyter,nbgrader,611,2017-01-06 00:23:11,closed,jhamrick
jupyter,nbgrader,612,2017-01-06 03:25:06,closed,jhamrick
jupyter,nbgrader,613,2017-01-06 03:41:58,closed,jhamrick
jupyter,nbgrader,614,2017-01-06 05:30:33,closed,jhamrick
jupyter,nbgrader,615,2017-01-06 07:46:58,closed,jhamrick
jupyter,nbgrader,616,2017-01-06 18:05:59,closed,jhamrick
jupyter,nbgrader,617,2017-01-06 20:02:57,closed,jhamrick
jupyter,nbgrader,618,2017-01-06 21:59:43,closed,jhamrick
jupyter,nbgrader,619,2017-01-07 02:27:42,closed,jhamrick
jupyter,nbgrader,620,2017-01-07 03:24:46,closed,jhamrick
jupyter,nbgrader,621,2017-01-07 19:40:58,closed,jhamrick
jupyter,nbgrader,622,2017-01-07 20:21:48,closed,jhamrick
jupyter,nbgrader,623,2017-01-07 21:47:18,closed,jhamrick
jupyter,nbgrader,624,2017-01-08 21:48:41,closed,ellisonbg
jupyter,nbgrader,625,2017-01-08 23:26:43,closed,jhamrick
jupyter,nbgrader,626,2017-01-10 06:59:49,closed,ellisonbg
jupyter,nbgrader,627,2017-01-10 07:10:20,closed,ellisonbg
jupyter,nbgrader,628,2017-01-10 17:21:02,closed,jhamrick
jupyter,nbgrader,629,2017-01-11 18:46:14,closed,jhamrick
jupyter,nbgrader,630,2017-01-11 19:56:13,closed,lgpage
jupyter,nbgrader,631,2017-01-11 21:30:32,closed,jhamrick
jupyter,nbgrader,632,2017-01-12 17:40:34,closed,willingc
jupyter,nbgrader,633,2017-01-12 17:48:35,closed,willingc
jupyter,nbgrader,634,2017-01-12 20:07:08,closed,jhamrick
jupyter,nbgrader,635,2017-01-13 18:37:54,closed,lgpage
jupyter,nbgrader,636,2017-01-13 19:24:35,closed,hetland
jupyter,nbgrader,637,2017-01-13 19:58:59,closed,lgpage
jupyter,nbgrader,638,2017-01-13 21:06:59,closed,jhamrick
jupyter,nbgrader,639,2017-01-13 22:21:52,closed,lgpage
jupyter,nbgrader,640,2017-01-13 22:55:46,closed,jhamrick
jupyter,nbgrader,641,2017-01-13 23:34:03,closed,jhamrick
jupyter,nbgrader,642,2017-01-14 01:12:52,closed,jhamrick
jupyter,nbgrader,643,2017-01-14 03:20:39,closed,jhamrick
jupyter,nbgrader,644,2017-01-14 13:43:35,closed,lgpage
jupyter,nbgrader,645,2017-01-14 17:26:37,closed,jhamrick
jupyter,nbgrader,646,2017-01-14 17:59:48,closed,jhamrick
jupyter,nbgrader,647,2017-01-14 19:41:59,closed,ellisonbg
jupyter,nbgrader,648,2017-01-14 19:44:03,closed,ellisonbg
jupyter,nbgrader,649,2017-01-14 22:23:30,closed,jhamrick
jupyter,nbgrader,650,2017-01-14 22:51:09,closed,jhamrick
jupyter,nbgrader,651,2017-01-15 00:04:33,closed,jhamrick
jupyter,nbgrader,652,2017-01-15 02:28:02,closed,jhamrick
jupyter,nbgrader,653,2017-01-15 03:59:08,closed,jhamrick
jupyter,nbgrader,654,2017-01-15 04:07:48,open,jhamrick
jupyter,nbgrader,655,2017-01-15 19:32:22,closed,jhamrick
jupyter,nbgrader,656,2017-01-15 19:52:37,closed,lgpage
jupyter,nbgrader,657,2017-01-15 20:09:51,closed,meeseeksdev[bot]
jupyter,nbgrader,658,2017-01-15 20:20:17,closed,meeseeksdev[bot]
jupyter,nbgrader,659,2017-01-15 22:03:54,open,jhamrick
jupyter,nbgrader,660,2017-01-15 22:11:16,open,jhamrick
jupyter,nbgrader,661,2017-01-18 03:00:23,open,choldgraf
jupyter,nbgrader,662,2017-01-18 18:19:54,open,jhamrick
jupyter,nbgrader,663,2017-01-18 18:47:47,closed,dgrisham
jupyter,nbgrader,664,2017-01-19 22:13:24,closed,lgpage
jupyter,nbgrader,665,2017-01-20 19:26:09,closed,whitead
jupyter,nbgrader,666,2017-01-20 21:00:09,closed,meeseeksdev[bot]
jupyter,nbgrader,667,2017-01-20 21:13:49,closed,whitead
jupyter,nbgrader,668,2017-01-22 01:05:01,closed,jhamrick
jupyter,nbgrader,669,2017-01-22 01:06:04,closed,jhamrick
jupyter,nbgrader,670,2017-01-22 03:17:25,closed,jhamrick
jupyter,nbgrader,671,2017-01-22 03:59:36,closed,meeseeksdev[bot]
jupyter,nbgrader,672,2017-01-22 04:00:54,closed,jhamrick
jupyter,nbgrader,673,2017-01-22 19:08:50,closed,jhamrick
jupyter,nbgrader,674,2017-01-23 13:08:59,closed,lgpage
jupyter,nbgrader,675,2017-01-23 20:20:49,open,hetland
jupyter,nbgrader,676,2017-01-24 00:35:37,closed,nadimmajed
jupyter,nbgrader,677,2017-01-24 18:57:18,closed,huwf
jupyter,nbgrader,678,2017-01-25 12:23:48,closed,minrk
jupyter,nbgrader,679,2017-01-25 12:41:11,closed,lgpage
jupyter,nbgrader,680,2017-01-25 14:47:29,closed,meeseeksdev[bot]
jupyter,nbgrader,681,2017-01-25 15:47:39,closed,lgpage
jupyter,nbgrader,682,2017-01-25 18:21:56,closed,meeseeksdev[bot]
jupyter,nbgrader,683,2017-02-01 17:57:48,closed,ellisonbg
jupyter,nbgrader,684,2017-02-02 23:09:05,open,ellisonbg
jupyter,nbgrader,685,2017-02-02 23:14:52,closed,nadimmajed
jupyter,nbgrader,686,2017-02-03 19:18:46,closed,AstroMike
jupyter,nbgrader,687,2017-02-05 01:18:26,closed,jhamrick
jupyter,nbgrader,688,2017-02-05 01:27:00,closed,jhamrick
jupyter,nbgrader,689,2017-02-05 01:33:30,closed,jhamrick
jupyter,nbgrader,690,2017-02-05 01:58:37,closed,meeseeksdev[bot]
jupyter,nbgrader,691,2017-02-05 07:06:42,closed,meeseeksdev[bot]
jupyter,nbgrader,692,2017-02-05 22:12:46,closed,meeseeksdev[bot]
jupyter,nbgrader,693,2017-02-06 00:57:39,closed,jhamrick
jupyter,nbgrader,694,2017-02-06 01:24:43,open,jhamrick
jupyter,nbgrader,695,2017-02-06 01:27:37,closed,jhamrick
jupyter,nbgrader,696,2017-02-06 02:22:30,closed,jhamrick
jupyter,nbgrader,697,2017-02-06 15:26:16,closed,meeseeksdev[bot]
jupyter,nbgrader,698,2017-02-06 19:35:58,closed,lgpage
jupyter,nbgrader,699,2017-02-07 00:55:32,open,apano
jupyter,nbgrader,700,2017-02-07 16:51:29,closed,minrk
jupyter,nbgrader,701,2017-02-07 17:45:33,closed,jhamrick
jupyter,nbgrader,702,2017-02-07 20:19:44,closed,meeseeksdev[bot]
jupyter,nbgrader,703,2017-02-07 20:20:04,closed,meeseeksdev[bot]
jupyter,nbgrader,704,2017-02-08 17:24:20,closed,lgpage
jupyter,nbgrader,705,2017-02-08 17:56:23,open,jhamrick
jupyter,nbgrader,706,2017-02-08 18:00:01,closed,meeseeksdev[bot]
jupyter,nbgrader,707,2017-02-08 20:41:10,closed,jhamrick
jupyter,nbgrader,708,2017-02-09 01:04:43,closed,meeseeksdev[bot]
jupyter,nbgrader,709,2017-02-09 06:50:37,closed,lgpage
jupyter,nbgrader,710,2017-02-09 14:18:43,open,huwf
jupyter,nbgrader,711,2017-02-11 02:34:30,closed,jhamrick
jupyter,nbgrader,712,2017-02-12 01:32:18,closed,jhamrick
jupyter,nbgrader,713,2017-02-12 02:41:59,closed,jhamrick
jupyter,nbgrader,714,2017-02-18 19:45:58,closed,lgpage
jupyter,nbgrader,715,2017-02-18 22:20:16,closed,huwf
jupyter,nbgrader,716,2017-02-20 12:03:23,closed,AnotherCodeArtist
jupyter,nbgrader,717,2017-02-20 16:56:52,closed,lgpage
jupyter,nbgrader,718,2017-02-20 20:13:32,open,lgpage
jupyter,nbgrader,719,2017-02-21 15:24:36,open,AnotherCodeArtist
jupyter,nbgrader,720,2017-02-22 20:11:29,open,whitead
jupyter,nbgrader,721,2017-02-24 19:24:34,closed,whitead
jupyter,nbgrader,722,2017-02-27 23:41:08,open,pjamason
jupyter,nbgrader,723,2017-03-14 14:28:23,closed,lgpage
jupyter,nbgrader,724,2017-03-14 14:34:10,closed,lgpage
jupyter,nbgrader,725,2017-03-15 02:25:18,closed,maxrudolph
jupyter,nbgrader,726,2017-03-16 17:28:58,closed,maxrudolph
jupyter,nbgrader,727,2017-03-23 12:12:03,open,ZelphirKaltstahl
jupyter,nbgrader,728,2017-03-23 12:20:04,open,ZelphirKaltstahl
jupyter,nbgrader,729,2017-03-26 02:44:01,open,sriniavireddy
jupyter,nbgrader,730,2017-03-28 13:20:32,open,NicolaiRiis
jupyter,nbgrader,731,2017-03-28 20:17:28,closed,lgpage
jupyter,nbgrader,732,2017-03-28 20:19:47,closed,lgpage
jupyter,nbgrader,733,2017-03-29 10:33:18,closed,NicolaiRiis
jupyter,nbgrader,734,2017-03-30 21:22:25,open,lgpage
jupyter,nbgrader,735,2017-04-01 17:50:24,closed,lgpage
jupyter,nbviewer,438,2015-03-30 15:42:17,closed,LunarLanding
jupyter,nbviewer,439,2015-03-31 02:55:24,closed,bollwyvl
jupyter,nbviewer,440,2015-04-05 16:28:01,closed,poulson
jupyter,nbviewer,441,2015-04-07 03:34:34,closed,Tashitso
jupyter,nbviewer,442,2015-04-15 19:43:55,closed,rgbkrk
jupyter,nbviewer,443,2015-04-16 15:37:57,closed,bollwyvl
jupyter,nbviewer,444,2015-04-20 12:22:05,closed,rakesh11rc
jupyter,nbviewer,445,2015-04-20 15:50:50,closed,kubu4
jupyter,nbviewer,446,2015-04-20 16:33:36,closed,rgbkrk
jupyter,nbviewer,447,2015-04-29 02:01:44,closed,bollwyvl
jupyter,nbviewer,448,2015-04-29 14:15:59,closed,shmilee
jupyter,nbviewer,449,2015-04-29 15:23:28,closed,bollwyvl
jupyter,nbviewer,450,2015-05-07 21:22:11,open,jiffyclub
jupyter,nbviewer,451,2015-05-08 01:23:35,closed,Pomax
jupyter,nbviewer,452,2015-05-08 20:33:32,closed,gregnordin
jupyter,nbviewer,453,2015-05-09 00:26:50,open,takluyver
jupyter,nbviewer,454,2015-05-10 19:38:14,closed,odebroqueville
jupyter,nbviewer,455,2015-05-13 17:53:29,closed,mrterry
jupyter,nbviewer,456,2015-05-14 01:02:35,closed,bollwyvl
jupyter,nbviewer,457,2015-05-14 03:27:36,open,bollwyvl
jupyter,nbviewer,458,2015-05-15 07:02:46,closed,mwiebe
jupyter,nbviewer,459,2015-05-19 10:34:53,closed,greole
jupyter,nbviewer,460,2015-05-21 18:05:56,closed,michaelreinhard
jupyter,nbviewer,461,2015-05-27 08:06:02,closed,odadoun
jupyter,nbviewer,462,2015-06-03 11:10:18,closed,minad
jupyter,nbviewer,463,2015-06-04 17:35:47,closed,log0ymxm
jupyter,nbviewer,464,2015-06-08 16:38:46,closed,mrterry
jupyter,nbviewer,466,2015-06-12 10:06:49,closed,basnijholt
jupyter,nbviewer,467,2015-06-12 13:29:30,open,labkode
jupyter,nbviewer,468,2015-06-12 16:20:46,closed,basnijholt
jupyter,nbviewer,469,2015-06-13 00:01:57,closed,cranmer
jupyter,nbviewer,470,2015-06-21 23:37:44,open,vijayvd
jupyter,nbviewer,471,2015-06-24 03:44:30,closed,bburky
jupyter,nbviewer,472,2015-06-24 03:46:47,closed,bburky
jupyter,nbviewer,473,2015-06-24 04:53:33,closed,bburky
jupyter,nbviewer,474,2015-06-26 03:28:57,closed,bollwyvl
jupyter,nbviewer,475,2015-07-03 09:32:03,closed,scls19fr
jupyter,nbviewer,476,2015-07-09 13:24:19,closed,ben-albrecht
jupyter,nbviewer,477,2015-07-09 20:46:12,closed,agartland
jupyter,nbviewer,478,2015-07-10 23:11:31,open,bburky
jupyter,nbviewer,479,2015-07-19 10:16:34,closed,empet
jupyter,nbviewer,480,2015-07-22 08:13:15,closed,cchwala
jupyter,nbviewer,481,2015-07-25 17:28:51,closed,bollwyvl
jupyter,nbviewer,482,2015-07-28 02:50:55,closed,bollwyvl
jupyter,nbviewer,483,2015-07-30 19:38:16,closed,thomasyu888
jupyter,nbviewer,484,2015-07-30 19:45:30,closed,angisgrate
jupyter,nbviewer,485,2015-07-31 20:32:48,closed,casdidier
jupyter,nbviewer,486,2015-08-02 16:48:05,closed,mrterry
jupyter,nbviewer,487,2015-08-03 19:06:15,closed,damianavila
jupyter,nbviewer,488,2015-08-16 05:59:59,closed,iamaris
jupyter,nbviewer,489,2015-08-19 03:58:57,closed,DmitriR
jupyter,nbviewer,490,2015-08-20 14:28:56,closed,coej
jupyter,nbviewer,491,2015-08-26 16:16:59,open,rlabbe
jupyter,nbviewer,492,2015-08-27 23:27:03,closed,bhc3
jupyter,nbviewer,493,2015-08-29 13:48:33,closed,bollwyvl
jupyter,nbviewer,494,2015-08-31 04:10:01,closed,bollwyvl
jupyter,nbviewer,495,2015-09-01 01:14:02,closed,bollwyvl
jupyter,nbviewer,496,2015-09-02 20:10:12,closed,rgbkrk
jupyter,nbviewer,497,2015-09-05 19:30:16,closed,TomConlin
jupyter,nbviewer,498,2015-09-05 19:50:16,closed,TomConlin
jupyter,nbviewer,499,2015-09-08 13:14:15,closed,epifanio
jupyter,nbviewer,500,2015-09-08 18:00:18,closed,bollwyvl
jupyter,nbviewer,501,2015-09-11 16:41:34,closed,Carreau
jupyter,nbviewer,502,2015-09-14 13:22:49,closed,kennysong
jupyter,nbviewer,503,2015-09-17 02:55:32,closed,stevengj
jupyter,nbviewer,504,2015-09-21 09:20:59,closed,StuartLittlefair
jupyter,nbviewer,505,2015-09-21 14:31:30,closed,knedlsepp
jupyter,nbviewer,506,2015-09-21 19:33:15,closed,bollwyvl
jupyter,nbviewer,507,2015-09-24 15:22:17,closed,sandiego206
jupyter,nbviewer,508,2015-10-01 02:02:32,closed,bollwyvl
jupyter,nbviewer,509,2015-10-05 17:04:11,open,Carreau
jupyter,nbviewer,510,2015-10-06 15:38:38,closed,DanielLenz
jupyter,nbviewer,511,2015-10-06 19:52:45,closed,bollwyvl
jupyter,nbviewer,512,2015-10-06 19:56:02,closed,bollwyvl
jupyter,nbviewer,513,2015-10-08 20:48:40,open,wsfreund
jupyter,nbviewer,514,2015-10-14 00:33:55,open,LukasDrude
jupyter,nbviewer,515,2015-10-15 03:54:46,open,bollwyvl
jupyter,nbviewer,516,2015-10-15 05:16:46,closed,bollwyvl
jupyter,nbviewer,517,2015-10-15 05:51:18,closed,bollwyvl
jupyter,nbviewer,518,2015-10-18 01:36:25,closed,RaymondChia
jupyter,nbviewer,519,2015-10-18 05:30:56,open,rgbkrk
jupyter,nbviewer,520,2015-10-20 13:59:18,open,bollwyvl
jupyter,nbviewer,521,2015-10-20 14:06:08,open,bollwyvl
jupyter,nbviewer,522,2015-10-22 14:22:22,closed,rafaelab
jupyter,nbviewer,523,2015-10-22 17:41:38,closed,MANISH-KESHARI
jupyter,nbviewer,524,2015-10-22 18:28:44,closed,signalrunner831
jupyter,nbviewer,525,2015-10-23 04:23:44,closed,mwsmith2
jupyter,nbviewer,526,2015-10-28 16:55:59,open,Carreau
jupyter,nbviewer,527,2015-10-29 21:04:03,closed,moorepants
jupyter,nbviewer,528,2015-10-31 16:00:03,closed,kramaswamyxu
jupyter,nbviewer,529,2015-11-03 00:04:38,closed,Fermentedbeats
jupyter,nbviewer,530,2015-11-04 21:12:00,closed,jdfreder
jupyter,nbviewer,531,2015-11-04 21:33:08,closed,jdfreder
jupyter,nbviewer,532,2015-11-05 18:41:43,open,vincent-legoll
jupyter,nbviewer,533,2015-11-06 19:09:56,open,Carreau
jupyter,nbviewer,534,2015-11-10 12:06:34,closed,xflr6
jupyter,nbviewer,535,2015-11-11 06:40:06,closed,lendle
jupyter,nbviewer,536,2015-11-11 12:57:19,closed,minrk
jupyter,nbviewer,537,2015-11-11 12:57:44,closed,minrk
jupyter,nbviewer,538,2015-11-11 13:01:43,closed,minrk
jupyter,nbviewer,539,2015-11-11 14:23:19,closed,minrk
jupyter,nbviewer,540,2015-11-11 14:23:19,closed,minrk
jupyter,nbviewer,541,2015-11-12 01:31:58,closed,bollwyvl
jupyter,nbviewer,542,2015-11-20 21:59:14,closed,jhamrick
jupyter,nbviewer,543,2015-11-24 16:28:13,closed,jhillairet
jupyter,nbviewer,544,2015-11-25 01:42:36,closed,bollwyvl
jupyter,nbviewer,545,2015-11-26 09:33:11,closed,kamilmowinski
jupyter,nbviewer,546,2015-11-26 13:06:35,open,bollwyvl
jupyter,nbviewer,547,2015-12-02 10:00:42,open,thorade
jupyter,nbviewer,548,2015-12-05 12:56:38,closed,samjewell
jupyter,nbviewer,549,2015-12-05 16:48:40,closed,anshul6
jupyter,nbviewer,550,2015-12-12 17:41:16,closed,mikerushford
jupyter,nbviewer,551,2015-12-14 14:39:39,closed,minrk
jupyter,nbviewer,552,2015-12-14 15:56:37,open,willingc
jupyter,nbviewer,553,2015-12-15 13:23:22,closed,Bhanuprasanna
jupyter,nbviewer,554,2015-12-21 06:28:28,closed,mburke05
jupyter,nbviewer,555,2015-12-22 23:25:48,open,rushlinneu
jupyter,nbviewer,556,2016-01-08 13:49:23,open,KronosKoderS
jupyter,nbviewer,557,2016-01-09 16:50:44,open,betatim
jupyter,nbviewer,558,2016-01-14 16:27:35,open,bollwyvl
jupyter,nbviewer,559,2016-01-15 16:03:42,closed,beto9
jupyter,nbviewer,560,2016-01-20 10:13:38,closed,vasimkachhi
jupyter,nbviewer,561,2016-01-20 14:29:43,closed,minrk
jupyter,nbviewer,562,2016-01-20 14:58:37,closed,daedie
jupyter,nbviewer,563,2016-01-20 15:39:05,open,bollwyvl
jupyter,nbviewer,564,2016-01-20 16:39:40,closed,minrk
jupyter,nbviewer,565,2016-01-21 15:04:13,closed,minrk
jupyter,nbviewer,566,2016-01-21 20:35:52,closed,cldougl
jupyter,nbviewer,567,2016-01-28 23:24:49,closed,rguptatx
jupyter,nbviewer,568,2016-02-05 10:41:17,closed,vidma
jupyter,nbviewer,569,2016-02-08 19:53:32,open,albahnsen
jupyter,nbviewer,570,2016-02-09 01:30:26,closed,mmocco
jupyter,nbviewer,571,2016-02-15 18:24:00,closed,rmjc
jupyter,nbviewer,572,2016-02-16 10:25:29,closed,minrk
jupyter,nbviewer,573,2016-02-16 22:34:07,open,lfergar
jupyter,nbviewer,574,2016-02-21 07:31:54,open,yuvipanda
jupyter,nbviewer,575,2016-02-21 09:01:35,closed,yuvipanda
jupyter,nbviewer,576,2016-02-21 10:45:00,closed,minrk
jupyter,nbviewer,577,2016-02-22 04:32:50,open,yuvipanda
jupyter,nbviewer,578,2016-02-23 15:39:00,closed,takluyver
jupyter,nbviewer,579,2016-02-24 00:41:46,closed,xanderdunn
jupyter,nbviewer,580,2016-02-26 02:47:49,closed,yuvipanda
jupyter,nbviewer,581,2016-02-26 04:43:25,closed,yuvipanda
jupyter,nbviewer,582,2016-02-28 12:23:11,closed,paraschas
jupyter,nbviewer,583,2016-03-04 00:40:02,closed,sakshivaghela
jupyter,nbviewer,584,2016-03-04 10:20:33,closed,minrk
jupyter,nbviewer,585,2016-03-17 19:33:48,open,Carreau
jupyter,nbviewer,586,2016-03-18 04:49:15,closed,bollwyvl
jupyter,nbviewer,587,2016-03-24 13:30:23,closed,Drunkar
jupyter,nbviewer,588,2016-03-25 04:32:49,closed,parente
jupyter,nbviewer,589,2016-03-26 01:09:06,closed,Drunkar
jupyter,nbviewer,590,2016-03-27 02:40:57,open,hzzyyy
jupyter,nbviewer,591,2016-04-01 23:16:00,closed,rgbkrk
jupyter,nbviewer,592,2016-04-01 23:26:53,closed,Drunkar
jupyter,nbviewer,593,2016-04-01 23:57:05,closed,willingc
jupyter,nbviewer,594,2016-04-02 04:03:33,closed,moorepants
jupyter,nbviewer,595,2016-04-03 18:01:34,closed,minrk
jupyter,nbviewer,596,2016-04-05 02:12:37,closed,yuvipanda
jupyter,nbviewer,597,2016-04-05 23:42:24,closed,yuvipanda
jupyter,nbviewer,598,2016-04-06 22:44:55,closed,certik
jupyter,nbviewer,599,2016-04-06 23:08:06,closed,certik
jupyter,nbviewer,600,2016-04-07 15:37:56,closed,mickeydonkey
jupyter,nbviewer,601,2016-04-12 18:09:52,open,medellinfein
jupyter,nbviewer,602,2016-04-13 09:55:35,closed,minrk
jupyter,nbviewer,603,2016-04-13 14:17:18,closed,habi
jupyter,nbviewer,604,2016-04-23 19:07:39,closed,mgeier
jupyter,nbviewer,605,2016-04-25 11:49:07,closed,minrk
jupyter,nbviewer,606,2016-04-26 12:15:03,closed,sboeser
jupyter,nbviewer,607,2016-04-27 23:19:02,closed,kubu4
jupyter,nbviewer,608,2016-05-05 07:16:16,closed,sakluk
jupyter,nbviewer,609,2016-05-10 23:36:02,open,Carreau
jupyter,nbviewer,610,2016-05-20 16:21:00,open,swardencinal
jupyter,nbviewer,611,2016-05-22 06:18:15,closed,Carreau
jupyter,nbviewer,612,2016-05-22 19:40:37,closed,minrk
jupyter,nbviewer,613,2016-06-08 03:44:48,closed,seanDot7
jupyter,nbviewer,614,2016-06-09 10:36:35,open,rs2
jupyter,nbviewer,615,2016-06-09 10:38:07,open,rs2
jupyter,nbviewer,616,2016-06-10 05:47:01,closed,ChristianKniep
jupyter,nbviewer,617,2016-06-10 15:50:09,closed,bollwyvl
jupyter,nbviewer,618,2016-07-17 20:04:26,closed,oscar6echo
jupyter,nbviewer,619,2016-07-17 20:15:33,open,oscar6echo
jupyter,nbviewer,620,2016-07-18 10:27:58,closed,Simon4john
jupyter,nbviewer,621,2016-08-15 15:59:14,open,juanrg
jupyter,nbviewer,622,2016-08-24 18:31:43,closed,medellinfein
jupyter,nbviewer,623,2016-08-29 07:27:41,closed,juanrg
jupyter,nbviewer,624,2016-09-03 16:17:05,closed,christophelec
jupyter,nbviewer,625,2016-09-11 19:22:28,closed,rs2
jupyter,nbviewer,626,2016-09-14 20:23:02,open,parente
jupyter,nbviewer,627,2016-09-15 04:55:38,closed,yechangyao
jupyter,nbviewer,628,2016-09-15 15:56:45,closed,doolingdavid
jupyter,nbviewer,629,2016-09-26 22:17:22,closed,Dipugee
jupyter,nbviewer,630,2016-09-30 22:09:53,open,rgbkrk
jupyter,nbviewer,631,2016-10-03 20:28:40,open,minrk
jupyter,nbviewer,632,2016-10-03 22:29:27,closed,CamDavidsonPilon
jupyter,nbviewer,633,2016-10-20 09:11:45,closed,mrgum
jupyter,nbviewer,634,2016-10-21 16:39:24,closed,JamiesHQ
jupyter,nbviewer,635,2016-10-21 19:40:44,closed,joshgabriel
jupyter,nbviewer,636,2016-10-26 04:04:38,closed,parente
jupyter,nbviewer,637,2016-10-26 21:21:31,closed,connercowling
jupyter,nbviewer,638,2016-10-29 12:12:44,closed,Fjanks
jupyter,nbviewer,639,2016-10-31 03:00:15,closed,parente
jupyter,nbviewer,640,2016-11-01 16:45:03,closed,ptorrestr
jupyter,nbviewer,641,2016-11-01 16:49:13,closed,ptorrestr
jupyter,nbviewer,642,2016-11-07 02:43:22,closed,parente
jupyter,nbviewer,643,2016-11-22 19:59:09,closed,parente
jupyter,nbviewer,644,2016-11-29 21:00:02,open,Fluffums
jupyter,nbviewer,645,2016-11-30 12:22:16,open,willingc
jupyter,nbviewer,646,2016-11-30 12:32:48,open,willingc
jupyter,nbviewer,647,2016-12-04 20:56:43,open,hzzyyy
jupyter,nbviewer,648,2016-12-04 21:52:19,open,hzzyyy
jupyter,nbviewer,649,2016-12-13 06:42:34,open,JamiesHQ
jupyter,nbviewer,650,2016-12-13 14:05:24,closed,SylvainCorlay
jupyter,nbviewer,651,2016-12-14 13:17:19,closed,SylvainCorlay
jupyter,nbviewer,652,2016-12-14 13:24:51,closed,minrk
jupyter,nbviewer,653,2016-12-14 13:40:03,closed,minrk
jupyter,nbviewer,654,2016-12-22 02:13:44,open,mpacer
jupyter,nbviewer,655,2016-12-26 18:28:19,closed,parente
jupyter,nbviewer,656,2016-12-27 03:08:22,closed,parente
jupyter,nbviewer,657,2016-12-29 17:27:16,closed,srinivasreddy
jupyter,nbviewer,658,2016-12-31 19:34:26,closed,parente
jupyter,nbviewer,659,2016-12-31 19:57:21,closed,parente
jupyter,nbviewer,660,2017-01-03 04:53:31,closed,jgwerner
jupyter,nbviewer,661,2017-01-04 10:36:19,closed,selvaransuresh
